MECH5361,Foundations of Mechanics of Solids 2,No official course description found
MECH5362,Foundations of Materials 2,No official course description found
MECH5400,Foundations of Mechanical Design 1,No official course description found
MECH5410,Advanced Design and Analysis,No official course description found
MECH5416,Advanced Design and Analysis,"This UoS utilises assumed theoretical knowledge and skills to elucidate the stresses and strains that exit in the different categories of machine parts. It sets out to make the students familiar with the simplifications that are applied to arrive at the analytic expressions commonly used to analyse each individual categories parts. These simplifications usually begin by assuming that only particular types of loads are carried by teh parts in that category. The resulting analyses provide approximations to the actual stresses. It is possible to have different degrees of simplifications, requiring more or less work, giving better or poorer approximations. Should a part be used to carry loads that were not allowed for in the traditional method then some more appropriate method must be found or developed. An important aspect is to make the student practiced in a range of modern concepts, techniques and tools, and to be made aware of their strengths and limitations. This UoS teaches the student how to recognise where and how their theoretical skills can be applied to the practical situations that they may encounter in this field of design. Options may be provided in the choice of design assignments. Biomedical engineering and vehicle design problems may be provided as options to more general machine design problems.    Classes<br>    Lectures, Tutorials    Assessment<br>    Through semester assessment (100%)    Assumed knowledge<br>    ENGG1802 - Eng Mechanics, balance of forces and moments; AMME2301 - Mechanics of Solids, 2 and 3 dimensional stress and strain; AMME2500 - Engineering Dynamics - dynamic forces and moments; MECH2400 - Mechanical Design 1, approach to design problems and report writing, and preparation of engineering drawing; MECH3460 - Mechanical design 2, means of applying fatigue analysis to a wide range of machine components	                                        	                                                        Pre-requisites            (AMME2301 OR AMME9301) AND (AMME2500 OR AMME9500) AND (MECH2400 OR MECH9400)                        Prohibitions            MECH4460                                        "
MECH5660,Foundations of Manufacturing Engineering,No official course description found
MECH5701,Computers in Real Time Control and Instrumentation,No official course description found
MECH5720,Sensors and Signals,"Syllabus Summary: This course starts by providing a background to the signals and transforms required to understand modern sensors. It goes on to provide an overview of the workings of typical active sensors (Radar, Lidar and Sonar). It provides insight into basic sensing methods as well as aspects of interfacing and signal processing. It includes both background material and a number of case studies. The course covers the following topics: a) SIGNALS: Convolution, The Fourier Transform, Modulation (FM, AM, FSK, PSK etc), Frequency shifting (mixing)b) PASSIVE SENSORS: Infrared Radiometers, Imaging Infrared, Passive Microwave Imaging, Visible Imaging and Image Intensifiersc) ACTIVE SENSORS THE BASICS: Operational Principles, Time of flight (TOF) Measurement and Imaging of Radar, Lidar and Sonar, Radio Tags and Transponders, Range Tacking, Doppler Measurement, Phase Measurementd) SENSORS AND THE ENVIRONMENT: Atmospheric Effects, Target Characteristics, Clutter Characteristics, Multipathe) ACTIVE SENSORS: ADVANCED TECHNIQUES: Probability of Detection, Angle Measurement and Tracking, Combined Range/Doppler and Angle Tracking, Frequency Modulation and the Fast Fourier Transform, High Range Resolution, Wide Aperture Methods, Synthetic Aperture Methods (SAR)Objectives: The course aims to provide students with a good practical knowledge of a broad range of sensor technologies, operational principles and relevant signal processing techniques. Expected Outcomes: A good understanding of active sensors, their outputs and applicable signal processing techniques. An appreciation of the basic sensors that are available to engineers and when they should be used.    Classes<br>    Lectures, Project Work - own time, Laboratories, Tutorials    Assessment<br>    Through semester assessment (65%) and Final Exam (35%)    Assumed knowledge<br>    Strong MATLAB skills	                                        	                                                        Pre-requisites            MTRX3700                        Prohibitions            MECH4720                                        "
MECH5900,Thesis,No official course description found
MECH5907,Orthopaedic and Surgical Engineering,No official course description found
MECH9260,Thermal Engineering 2,"This unit aims to develop an understanding of: 1) The principles of thermodynamics- energy, entropy and exergy balances- applied to pure substances, mixtures and combustion and the application of these principles to engineering processes, power and refrigeration systems. 2) The principles of heat transfer- conductive, convective, radiative heat transfer- in the context of a variety of physical situations and the application of these principles in order to design and size engineering equipment and analyse engineering processes. Course content includes: 1) Thermodynamics- properties of matter, energy, entropy and exergy balances for closed and steady state flow systems, mixtures, mixing and separation, psychrometry and air-conditioning and combustion- stoichiometry, first and second law analysis of reacting systems. 2) Heat Transfer- conduction, thermal circuits, general conduction equation, conduction through cylindrical bodies and fins, heat exchangers, transient conduction including analytic solutions, forced convection and natural convection, boiling and radiation- spectrum, intensity, surface radiative properties, environmental radiation, solar radiation. At the end of this unit students will be able to: 1) Thermodynamics- apply the principles of thermodynamics and heat transfer to engineering situations; have the ability to tackle and solve a range of problems involving thermodynamic cycles, devices such as compressors and turbines, mixtures, air conditioning, combustion. 2) Heat Transfer- have the ability to tackle and solve a range of heat transfer problems including heat exchangers, cooling by fluids, quenching, insulation and solar radiation.    Classes<br>    Lectures, Tutorials, Laboratories    Assessment<br>    Through semester assessment (50%) and Final Exam (50%)    Assumed knowledge<br>    Fundamentals of thermodynamics are needed to begin this more advanced course.	                                        	                                                        Pre-requisites            AMME9200 OR AMME5200 OR AMME9262                        Prohibitions            MECH5260                                        "
MECH9261,Fluid Mechanics 2,"This unit aims to provide students with a detailed understanding of the theory and practice of fluid mechanics in the context of mechanical engineering. At the end of this unit students will have the ability to critically assess and solve problems commonly found in fluid mechanics practice, such as sizing pumps and piping systems, designing channels, and determining the lift and drag characteristics of submerged bodies. Additionally, they will develop a structured and systematic approach to problem solving. Course content will include dimensionless analysis, Bernoulli equation, pipe flow, frictional losses, laminar and turbulent boundary layers, open channel flow and hydraulic jump, lift and drag, compressible flow and shock waves, turbomachinery.    Classes<br>    Lectures, Tutorials, Project Work - in class    Assessment<br>    Through semester assessment (50%) and Final Exam (50%)    Assumed knowledge<br>    Linear Mathematics, Vector Calculus, Differential Equations and Fourier Series	                                        	                                                        Pre-requisites            AMME9261 OR AMME9200                        Prohibitions            MECH5261                                        "
MECH9361,Mechanics of Solids 2,"The unit of study aims to: teach the fundamentals of analysing stress and deformation in a solid under complex loading associated with the elemental structures/components in aerospace, mechanical and biomedical engineering; develop the following attributes- understand the fundamental principles of solid mechanics and basic methods for stress and deformation analysis of a solid structure/element in the above mentioned engineering areas; gain the ability to analyse problems in terms of strength and deformation in relation to the design, manufacturing and maintenance of machines, structures, devices and elements in the above mentioned engineering areas. At the end of this unit students will have a good understanding of the following: applicability of the theories and why so; how and why to do stress analysis; why we need equations of motion/equilibrium; how and why to do strain analysis; why we need compatibility equations; Hooke&apos;s law, plasticity and how to do elastic and plastic analysis; how and why to do mechanics modelling; how to describe boundary conditions for complex engineering problems; why and how to solve a mechanics model based on a practical problem; why and how to use energy methods for stress and deformation analysis; why and how to do stress concentration analysis and its relation to fracture and service life of a component/structure; how and why to do fundamental plastic deformation analysis; how and why the finite element method is introduced and used for stress and deformation analysis. The students are expected to develop the ability of solving engineering problems by comprehensively using the skills attained above. The students will get familiar with finite element analysis as a research and analysis tool for various real-life problems.    Classes<br>    Tutorials, Lectures, Laboratories    Assessment<br>    Through semester assessment (70%) and Final Exam (30%)    Assumed knowledge<br>    Linear Mathematics, Vector Calculus, Differential Equations and Fourier Series	                                        	                                                        Pre-requisites            AMME9301 OR AMME5301                        Prohibitions            MECH5361                                        "
MECH9362,Materials 2,"This unit aims for students to understand the relationship between properties of materials and their microstructures and to improve mechanical design based on knowledge of mechanics and properties of materials. At the end of this unit students should have the capability to select proper materials for simple engineering design. Course content will include: short-term and long-term mechanical properties; introductory fracture and fatigue mechanics, dislocations; polymers and polymer composite materials; ceramics and glasses; structure-property relationships; selection of materials in mechanical design.    Classes<br>    Lectures, Tutorials    Assessment<br>    Through semester assessment (45%) and Final Exam (55%)    Assumed knowledge<br>    Mechanics of solids: statics, stress, strain	                                        	                                                        Pre-requisites            (AMME9302 OR AMME5302) AND (AMME9301 OR AMME5301)                        Prohibitions            MECH5362                                        "
MECH9400,Mechanical Design 1,"Aim: For students to experience a realistic the design process and to develop good engineering skills. Course Objectives: To develop an understanding of: 1. The need for and use of standard drawings in the communication and definition of parts and assemblies to AS1100. 2. Efficient use of a CAD package. 3. Creativity. 4. The design process from initial idea to finished product. 5. Methods used to analyse designs. 6. Appreciation and analysis of standard components. 7. An understanding of power transmission element    Classes<br>    Lectures, Tutorials, Laboratories    Assessment<br>    Through semester assessment (100%)    Assumed knowledge<br>    ENGG1801 AND ENGG1802. HSC Maths and HSC Physics	                                        	                                                                Prohibitions            MECH5400                                        "
MECH9660,Manufacturing Engineering,"The unit aims to teach the fundamentals of manufacturing processes and systems in mechanical, mechatronic and biomedical engineering, including traditional and advanced manufacturing technologies. This unit aims to develop the following attributes: to understand the fundamental principles of manufacturing technologies for the above mentioned engineering areas; to gain the ability to select existing manufacturing processes and systems for direct engineering applications; to develop ability to create innovative new manufacturing technologies for advanced industrial applications; to develop ability to invent new manufacturing systems. At the end of this unit students will have a good understanding of the following: merits and advantages of individual manufacturing processes and systems; principles of developing new technologies; comprehensive applications and strategic selection of manufacturing processes and systems. Course content will include:CAD / CAM: An introduction into the use of CAD and manual CNC coding as separate tools combined with an introduction into the kinematics and structural requirements in the construction of a CNC machine. Rapid Engineering: An introduction into the most current Rapid Engineering methods currently in use. Manufacturing Processes: Common processes and their science (machining, casting, powder metallurgy, metal working, welding) and their relative merits and limitations.    Classes<br>    Lectures, Tutorials, Laboratories    Assessment<br>    Through semester assessment (100%)                                        	                                                        Pre-requisites            MECH2400 OR ENGG1960 OR AMME1960 OR BMET1960 OR MECH1560 OR ENGG1800                        Prohibitions            MECH5660                                        "
MRSC5040,Medical Radiation Science Nuclear Med 2,No official course description found
MRTY2090,Clinical Education 2.2DR,No official course description found
MTRX1701, Introduction to Mechatronic Engineering,"This unit of study aims to introduce students to the fundamental principles that underlie the study of mechatronic engineering. It lays the foundation for later studies, including advanced mechatronic engineering, computing, control and system design courses. The subject also provides students with the opportunity to develop an understanding of a range of machining and manufacturing processes required to make mechanical components. Introduction to Mechatronic Engineering (60%): (a) Introduction to mechatronics and to the structure of the BE in Mechatronic Engineering. (b) Systems Modelling and Control - Fundamental concepts which underlie the modelling and control of dynamic systems. (c) Design Process - The process of design synthesis as an important part of engineering. (d) Actuators - Components that exert effort to accomplish a given task. (e) Sensors - Components that take measurements of the environment. (f) Computers - Hardware and software components that, when combined, allow a system to be controlled. (g) Advanced Topics - Case studies relating to the application of mechatronic engineering principles. Manufacturing Technology (40%): An overview of a range of processes related to the design and manufacture of aerospace components is provided through hands-on experience. Manufacturing Technology practical work is undertaken in: (a) Hand tools, Machining, and Soldering - an introduction to basic manufacturing processes used to fabricate mechatronic engineering hardware. Safety requirements: All students are required to provide their own personal protective equipment (PPE) and comply with the workshop safety rules provided in class. Students who fail to do this will not be permitted to enter the workshops. In particular, approved industrial footwear must be worn, and long hair must be protected by a hair net. Safety glasses must be worn at all times. (b) Solid Modelling - the use of computer aided design (CAD) tools to model geometry and create engineering drawings of engineering components. (c) Microcontrollers - ubiquitous in modern engineered products - will be introduced through experiential learning with development kits.    Classes<br>    Lectures, Tutorials, Workshops    Assessment<br>    Through semester assessment (100%)                                        	                                                                Prohibitions            MECH1560 OR ENGG1800 OR AERO1560 OR CIVL1900 OR CHNG1108 OR AMME1960 OR BMET1960 OR ENGG1960                                        "
MTRX1702,Mechatronics 1,"This unit of study aims to provide a foundation for the study of systems and embedded programming for the degree in Mechatronic Engineering. It is based around a systems engineering approach to requirements capture, software design, implementation, debugging and testing in the context of the C programming language. Problem definition and decomposition; the design process; designing for testing and defensive coding methods; modular code structure and abstract data types; best practice in programming. Programming in teams; documentation and version control. The C language: Preprocessor, tokens, storage classes and types; arithmetic, relational and bit manipulation operators; constructs for control flow: if, switch, for, do and while; arrays; pointers and character strings; dynamic memory allocation; functions and parameter passing; derived storage classes: structures and unions; file I/O.    Classes<br>    Lectures, Tutorials    Assessment<br>    Through semester assessment (60%) and Final Exam (40%)    Assumed knowledge<br>    MTRX1701	                                        	                                                                Prohibitions            ELEC1101 or ELEC2602 or COSC1902 or COSC1002                                        "
MTRX1705,Introduction to Mechatronic Design ,"This unit of study aims to provide an introduction to the basic hardware elements of mechatronic systems. Basic electrical theory: Ohms law, Kirchoff&apos;s voltage and current laws, passive component characteristics (resistors, capacitors and inductors). Number systems and codes; Logic gates and Boolean algebra, universal (NAND) logic gates; Digital arithmetic: operations and circuits, Two&apos;s complement addition and subtraction, overflow; Combinational logic circuits; Flip-flops and related devices; Counters and registers, shift register applications; sequential circuits, designs of synchronous, cascadable counters (BCD and binary). Integrated circuit logic families and interfacing; practical issues including, fan out, pull-up/down, grounds, power supplies and decoupling; timing issues, race conditions. Tri-state signals and buses; MSI logic circuits, multiplexers, demultiplexers, decoders, magnitude comparators; Introduction to programmable logic devices. Brushed DC Motors: Introduction to characteristics and control, motor specifications, torque-speed characteristics, power and efficiency, thermal considerations. Introduction to BJTs and FETs as switches. PWM control of DC motors; half- and full-bridge configurations; Feedback and operational amplifiers; selected op-amp applications circuits with an emphasis on sensor and actuator interfacing. The unit of study will include a practical component where students design and implement logic and linear circuits. Purchase of a basic laboratory tool kit as described in classes will be required.    Classes<br>    Lectures, Tutorials, Laboratories    Assessment<br>    Through semester assessment (50%), Final Exam (50%)                                        	        "
MTRX2700,Mechatronics 2,"The aim of the unit is to introduce students to microprocessor and microcomputer systems, emphasising assembly language programming and building on the digital logic foundations from first year. In particular, the following subjects are addressed:Introduction to microprocessors, stored-program computer architecture, instruction codes and addressing modes, instruction execution cycle; Memory devices. Computer architecture and assembly language programming. Microprocessor and microcontroller systems, memory and IO interfacing, interrupts and interrupt handling. Serial and parallel communications. System design, documentation, implementation, debugging and testing. MTRX2700 is the introductory course in the basics of real Mechatronic systems. This course builds on knowledge obtained in the courses ENGG1801, MTRX1701, ELEC1103 and MTRX1702, MTRX1705. This course extends this knowledge by introducing students to their first practical applications in Mechatronic Engineering. By passing this subject, the student will have obtained the necessary skills to undertake Mechatronics 3 (MTRX3700).    Classes<br>    Lectures, Laboratories    Assessment<br>    Through semester assessment (60%) and Final Exam (40%)    Assumed knowledge<br>    MTRX1701 and MTRX1705. Students are assumed to know how to program using the &apos;C&apos; programming language. Additionally, students should understand the basic concepts behind simple digital logic circuits.	                                        	                                                        Pre-requisites            MTRX1702 AND MTRX1705                        Prohibitions            ELEC2601 or ELEC3607                                        "
MTRX3700,Mechatronics 3,"This unit of study aims to provide experience, confidence and competence in the design and implementation of microprocessor-based products and instruments; to impart a detailed knowledge of the software and hardware architecture of a typical modern microcontroller, and an understanding of the use of these resources in product design; and to provide experience of working in a project team to prototype a realistic product to meet a specification. At the end of this unit students will understand microprocessor system organisation, and the organisation of multiple and distributed processor systems, special purpose architectures (DSPs etc. ) and their application. The student will have a detailed knowledge of the software and hardware architecture of a modern microcontroller. This knowledge will include an in-depth understanding of the relationship between assembly language, high-level language, and the hardware, of the utilisation and interfacing of microcontroller hardware resources, and of the design and development of software comprised of multiple interrupt-driven processes. The student will have the competence to develop prototype microprocessor-based products. Course content will include single processor systems, multiple and distributed processing systems, special purpose architectures (DSPs etc) and their application; real-time operating systems for microcontrollers; standard interfacing of sensor and actuation systems; ADC/DAC, SSI, parallel, CAN bus etc. ; specific requirements for microprocessor-based products; problem definition and system design; tools for design, development and testing of prototype systems; the unit of study will include a project, where groups of students design, develop and commission a microprocessor-based product.    Classes<br>    Lectures, Laboratories    Assessment<br>    Through semester assessment (60%) and Final Exam (40%)    Assumed knowledge<br>    Completion of a first course in microprocessor systems, including assembly and C language programming, interfacing, introductory digital and analogue electronics.	                                        	                                                        Pre-requisites            MTRX2700                        Prohibitions            MECH4710                                        "
MTRX3760,Mechatronic Systems Design,"This unit of study follows a systems engineering approach to the integration of hardware and software components to form mechatronic systems. Sensors: dead reckoning and inertial sensors; external sensors including ultrasonic, laser, radar and GPS; sensor interfaces, serialisation and data streams. Methodologies for object-oriented design; the C++ language: classes and class design; overloading; inheritance and polymorphism; iostreams. Operating system: introduction to structure and principles; facilities for interprocess communication and synchronisation; device drivers and applications programming; Gnu software tools; make and related utilities; communications middleware for distributed software. Students will complete a six-week project working in groups to design and implement a distributed mechatronic system.    Classes<br>    lectures, tutorials    Assessment<br>    Through semester assessment (60%), Final Exam (40%)                                        	                                                        Pre-requisites            MTRX2700                                                "
MTRX4700,Experimental Robotics,No official course description found
MTRX5700,Experimental Robotics,"This unit aims to present a broad overview of the technologies associated with industrial and mobile robots. Major topics covered are sensing, mapping, navigation and control of mobile robots and kinematics and control of industrial robots. The subject consists of a series of lectures on robot fundamentals and case studies on practical robot systems. Material covered in lectures is illustrated through experimental laboratory assignments. The objective of the course is to provide students with the essential skills necessary to be able to develop robotic systems for practical applications. At the end of this unit students will: be familiar with sensor technologies relevant to robotic systems; understand conventions used in robot kinematics and dynamics; understand the dynamics of mobile robotic systems and how they are modeled; have implemented navigation, sensing and control algorithms on a practical robotic system; apply a systematic approach to the design process for robotic systems; understand the practical application of robotic systems in manufacturing, automobile systems and assembly systems; develop the capacity to think critically and independently about new design problems; undertake independent research and analysis and to think creatively about engineering problems. Course content will include: history and philosophy of robotics; hardware components and subsystems; robot kinematics and dynamics; sensors, measurements and perception; robotic architectures, multiple robot systems; localization, navigation and obstacle avoidance, robot planning; robot learning; robot vision and vision processing.    Classes<br>    Laboratories, Lectures    Assessment<br>    Through semester assessment (70%) and Final Exam (30%)    Assumed knowledge<br>    Knowledge of statics and dynamics, rotation matrices, programming and some electronic and mechanical design experience is assumed.	                                        	                                                        Pre-requisites            (AMME3500 OR AMME5501 OR AMME9501) AND MTRX3700.                                                "
OCCP4087,Health Promotion through Occupation,"This unit of study critically examines the theoretical foundations and processes of working with communities in order to develop competencies for enabling occupation and promoting health and well-being at a community level. Students will gain knowledge on theories of community development and health promotion. Students will learn and apply community development tools to each stage of the occupational performance practice process. Enablement skills required for intervention at the level of the community will be explored and students will gain knowledge of ethical frameworks to support professional decision-making when working with communities. This unit of study develops the capacity of students to participate in the development of emerging roles for occupational therapy practice with communities and develops competence for working cross-culturally. It includes a specific emphasis on working with Indigenous Australians.    Classes<br>    2-hr workshop/week, 1-hr tutorial/week for 13 weeks    Assessment<br>    Written critical reflexivity report (30%), major written paper (40%), 3 x preparatory reading quizzes (10% each; total 30%)                                        	                                                        Pre-requisites            OCCP3065                                                "
OLEO1300,Managing and Analysing Data with SQL (0 cp),No official course description found
OLEO1302,Understanding Web Skeletons and Skins (0 cp),No official course description found
OLEO1304,Coding Literacy (0 cp),No official course description found
OLEO1306,Beginner Programming for Data Analysis (0 cp),No official course description found
OLEO1308,Interactive Web Pages with JavaScript (0 cp),No official course description found
OLEO1310,Managing Your Project (0 cp),No official course description found
OLEO5312,Project Management for Research (0 cp),No official course description found
OLET1301,Managing and Analysing Data with SQL ,"Data is the gold of the 21st century. Across all disciplines it is crucial to be able to effectively share and analyse large data collections. Managing data in spreadsheets however only works for small data sets and easily ends in &apos;Excel Hell&apos;. This OLE introduces databases for scientists and other non-IT disciplines, and will teach the SQL database query language with a focus on developing practical skills for data analysis. Database systems (for example SQL Server or MySQL) are widely used in industry and academia, and are essential for effective sharing of large data collections. The SQL language is a powerful tool for analysing big data without the need to programming. The OLE will be delivered using an interactive online tutorial platform with auto-grading support, and (for 2CP students) online guidance from a human tutor. It is complementary to other OLEs about data-focused computation and programming for data analysis.    Assessment<br>    through semester assessment (100%)                                        	                                                                Prohibitions            INFO2120 OR ISYS2120 OR DATA2001                                        "
OLET1303,Understanding Web Skeletons and Skins ,"This OLE unit provides an opportunity to learn the basic structure of a web. It has the emphasis of separating content from display. Hence, students will use HTML, a markup language, to structure the content and CSS, a style sheet approach, to format and to decorate the content. The end result is a static website with a single source of formatting rules to ensure the consistency of presentation of a web system.    Assessment<br>    through semester assessment (100%)                                        	        "
OLET1305,Coding Literacy,"Computer programming (aka coding) in digital era has been increasingly as important as literacy and numeracy. This OLE unit is designed for students who do not have any background of coding, but want to gain fundamental knowledge and skills of coding. It covers core coding concepts including statement, variable, flow control, and functions through digital media, such as graphics, animation, and sound, and interaction. Students are able to unleash their creativity through coding in this unit.    Classes<br>    lectures, tutorials    Assessment<br>    through semester assessment (100%)                                        	                                                                Prohibitions            INFO1103 OR INFO1110 OR INFO1910 OR INFO1903                                        "
OLET1307,Beginner Programming for Data Analysis,"This OLE will provide the fundamentals of computer programming with a focus on developing skills for data ingesting, quality/format validation, format conversion, and summarization. It will teach these skills in Python, an easy-to-learn yet powerful, general-purpose scripting language used widely in industry and academia, especially for data science projects.    Assessment<br>    through semester assessment (100%)                                        	                                                                Prohibitions            INFO1903 OR DATA1002 OR DATA1902                                        "
OLET1309,Interactive Web Pages with JavaScript ,"Students have the opportunity to learn writing simple (scripts) programs using Javascript. It is one of the scripting languages used in web pages to enable a more interactive experience for a web user. Students will start with learning basic programming skills. The unit moves on to focus on the specific issues to write scripts that link to different elements in the source code of a web page.    Assessment<br>    through semester assessment (100%)                                        	        "
OLET1311,Managing Your Project ,"This Project Management OLE is designed to provide foundational knowledge, practical guidance and basic planning templates to support and monitor the work flow of project based and interdisciplinary units of study. The OLE provides guidance for students to assist them in effectively scoping out their project, managing engagement with internal and external stakeholders in a planned and professional manner and developing team participation and leadership skills that encourage effective contribution from all team members.  The OLE is designed to be completed by students engaged in project based and interdisciplinary assignments in other Units of Study.    Classes<br>    E-Learning    Assessment<br>    through semester assessment (100%)    Additional information<br>    Students in this OLE must be enrolled in and nominate another Unit of Study in which they are required to undertake a project based assessment.                                        	        "
ORTH5050,Ocular Pathology 2,No official course description found
PHTY3068,Musculoskeletal Physiotherapy C,No official course description found
PHTY5175,Cardiopulmonary Physiotherapy II,No official course description found
PHTY5177,Neurological Physiotherapy II,No official course description found
PHYS1005,Astronomy,No official course description found
PLAN9010,Planning Dissertation 1,"The planning dissertation is a substantial piece of research, conducted full-time over one semester (by enrolment in PLAN9010 and PLAN9011), or part-time over two semesters (by consecutive enrolment in these units). It takes the form of a document (between 15,000 and 25,000 words) on an approved urban and regional planning subject of your choice. There is also an option for students to prepare a shorter document suitable for publication in a refereed journal. The planning dissertation is an opportunity to advance your knowledge and skills in a particular area. For those intending to undertake further academic study, the dissertation also provides an opportunity for you to develop your research and inquiry skills. The objective of the dissertation is to allow you to develop higher order research and analytic skills by undertaking an in-depth study of your own selection. The expected learning outcomes of the dissertation include the ability to: think critically about a planning problem and develop an appropriate research methodology or analytical approach to address it; identify and access appropriate sources of information, research and literature relevant to urban and regional planning issues; undertake primary and secondary research; present your findings in a way that demonstrates academic and professional competence. A dissertation generally includes: a strong literature review to delineate a problem or gap in knowledge; a statement of research aims or objectives, as well as research questions and/or hypotheses; explanation of research methods; presentation and analysis of data; discussion of conclusions; an abstract. Permission to continue the Planning Dissertation is subject to a satisfactory research proposal which must be approved by your supervisor by week 3 of semester. The dissertation will be marked by two examiners and may include an oral presentation. Dissertations are due at the end of the first week of exams for the semester in which you are enrolled in Planning Dissertation 2. Note that only one submission is required for both Planning Dissertation 1 and 2. It is not possible to complete Dissertation 1 independently of Dissertation 2. Students who intend a shorter project should enrol in PLAN9018 Planning Report.    Classes<br>    Independent Study + Seminars    Assessment<br>    Progress presentation if continuing in the second semester - feedback only (5%); presentation poster (5%); dissertation of between 15,000 and 25,000 words (90%); regular meetings with supervisor (pass/fail). Students who do not meet with their supervisor may not have their report examined. All assessment tasks need to be passed to pass the unit.    Additional information<br>    The dissertation is suitable for students with a grade average at Distinction level or above or who wish to pursue a research career. The dissertation should be undertaken towards the end of the degree. This unit is for Master of Urban and Regional Planning students only. It MUST be undertaken in conjunction with PLAN9011 Planning Dissertation 2, either in the same or following semester.    Assumed knowledge<br>    PLAN9068, PLAN9061, PLAN9063, PLAN9045, PLAN9064, ARCH9100	                                        	                                                                Prohibitions            PLAN9018 or ARCH9031 or ARCH9045 or ARCH9046 or ARCH9060                                        "
PLAN9011,Planning Dissertation 2,"The planning dissertation is a substantial piece of research, conducted full time over one semester (by enrolment in PLAN9010 and PLAN9011), or part time over two semesters (by consecutive enrolment in these units). It takes the form of a document (between 15,000 and 25,000 words) on an approved urban and regional planning subject of your choice. There is also an option for students to prepare a shorter document suitable for publication in a refereed journal. The planning dissertation is an opportunity to advance your knowledge and skills in a particular area. For those intending to undertake further academic study, the dissertation also provides an opportunity for you to develop your research and inquiry skills. The objective of the dissertation is to allow you to develop higher order research and analytic skills by undertaking an in depth study of your own selection. The expected learning outcomes of the dissertation include the ability to: think critically about a planning problem and develop an appropriate research methodology or analytical approach to address it; identify and access appropriate sources of information, research and literature relevant to urban and regional planning issues; undertake primary and secondary research; present your findings in a way that demonstrates academic and professional competence. A dissertation generally includes: a strong literature review to delineate a problem or gap in knowledge; a statement of research aims or objectives, as well as research questions and / or hypotheses; explanation of research methods; presentation and analysis of data; discussion of conclusions; an abstract. Permission to continue the Planning Dissertation is subject to a satisfactory research proposal which must be approved by your supervisor by week 3 of semester. The dissertation will be marked by two examiners and may include an oral presentation. Dissertations are due at the end of the first week of exams for the semester in which you are enrolled in Planning Dissertation 2. Note that only one submission is required for both Planning Dissertation 1 and 2. It is not possible to complete Dissertation 1 independently of Dissertation 2. Students who intend a shorter project should enrol in PLAN9018 Planning Report.    Classes<br>    Independent Study + Seminars    Assessment<br>    Final presentation (5%); presentation poster (5%); dissertation of 15,000 to 25,000 words (90%); regular meetings with supervisor (pass/fail). Students who do not meet with their supervisor may not have their report examined. All assessment tasks need to be passed to pass the unit.    Additional information<br>    This unit is for Master of Urban and Regional Planning students only. It MUST be taken in conjunction with PLAN9010 Planning Dissertation 1, either in the same or preceding semester.    Assumed knowledge<br>    PLAN9068, PLAN9061, PLAN9063, PLAN9045, PLAN9064, ARCH9100	                                        	                                                            Co-requisites            PLAN9010                                            "
PLAN9018,Planning Report,"The planning report is a substantial piece of research conducted over one semester. It takes the form of report (between 10,000 and 12,000 words) on an approved urban and regional planning subject of your choice and/or maybe based on a priority thematic topic agreed with a local Council in the Sydney metropolitan area. You will be required to participate in a small number of relevant studios / meetings in developing and presenting this work. For example, in 2013, planning report topics evolved out of forum with officers from Liverpool City Council, for example, and were subsequently presented to Council officers at the end of semester. The objective of the planning report is therefore to advance your knowledge and analytical skills in a particular relevant and topical area and so develop a &quot;professional edge&quot; in a real world planning situation. The expected learning outcomes of the report include the ability to: think critically about a planning problem and develop an appropriate research methodology or analytical approach to address it; identify and access appropriate sources of information, research and literature relevant to urban and regional planning issues; undertake primary and secondary research relevant to problems in planning practice; present your findings in a way that demonstrates academic and professional competence. A planning report generally includes: a literature review to delineate a planning problem, concern or gap in knowledge; a statement of research aims or objectives, as well as research questions; an explanation of research methods; presentation and analysis of data; discussion of conclusions. Permission to continue the Planning Report is subject to a satisfactory research proposal which must be approved by your supervisor as per the Unit of Study outline timeline. Supervisors from the URP program are allocated at the end of week 1 of semester and students work with their supervisors on an agreed timetable throughout semester. Planning reports are due at the end of the first week of exams for the semester in which you are enrolled.    Classes<br>    Independent Study + Seminars    Assessment<br>    Final presentation and poster (10%); Report of between 10,000 and 12,000 words (90%); regular meetings with supervisor (pass/fail). Students who do not meet with their supervisor may not have their report examined. All assessment tasks need to be passed to pass the unit.    Additional information<br>    This unit is for Master of Urban and Regional Planning students only. As PLAN9018 is the capstone unit, it is undertaken in the final semester of a student&apos;s candidature.                                        	                                                        Pre-requisites            48 credit points of units                        Prohibitions            ARCH9031 or ARCH9060 or ARCH9045 or ARCH9046 or PLAN9010 or PLAN9011                                        "
PLAN9048,Environmental Design and Planning,No official course description found
